Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
1908,J0448-3425,0447-345,-34:25:01.1234100,04:48:50.90146100,-34.416978725,72.21208942083332,3153.0,6.067e-05,0.00204,2.5279166666666664e-07,5.666666666666667e-07,6.038210231011988e-07,0.043,2.0403,39.0,2015.0,236.614,-39.197,,,,,,,20.5,R,V ,"NVSS J044850-342459; GALEXASC J044850.88-342501.0
",J0448-3425,5,173,5,,10.7,4.225352112676056,6.546266147667387
1918,J0449-2142,,-21:42:43.852,04:49:31.1024,-21.71218111111111,72.37959333333333,,,,,,,,,,,,,,,,,,,,,,,J0449-2142,"5,8",8,4,,6.0,21.285211267605632,21.65779810383793
1919,J0449-3911,0448-392,-39:11:09.4690099,04:49:42.25462101,-39.18596361386111,72.42606092087499,3172.0,1.222e-05,0.0003793,5.091666666666666e-08,1.0536111111111113e-07,1.1250994299269988e-07,-0.2062,0.3806,1.0,2015.0,242.768,-39.608,NED (fiducial),1.2995,,1.2995,,,16.3,R,AQ,"ICRF J044942.2-391109 S/X; PKS 0448-392
",J0449-3911,"2,8",-31,8,,9.5,21.285211267605632,22.73895817109055
1924,J0450-1837,0448-187,-18:37:00.4072358,04:50:35.90961407,-18.616779787722223,72.64962339195833,3183.0,5.62e-06,0.0001745,2.3416666666666665e-08,4.8472222222222254e-08,5.3310543565850914e-08,-0.1565,0.1751,1.0,2015.0,217.587,-34.747,NED (fiducial),2.05,,2.05,,,19.4,R,AQ,"ICRF J045035.9-183700 S/X; PKS 0448-187
",J0450-1837,"2,8",71,2,,5.8,0.0,2.0
1943,J0453-2807,0451-282,-28:07:37.3269982,04:53:14.64679973,-28.127035277277777,73.31102833220832,3210.0,2.92e-06,4.7e-05,1.2166666666666665e-08,1.3055555555555554e-08,1.6899022487745005e-08,-0.0843,0.0473,1.0,2015.0,229.019,-37.016,NED (fiducial),2.559,,2.5595,,,17.8,R,AQ,"ICRF J045314.6-280737 S/X; PKS 0451-28
",J0453-2807,"2,5,8,15,43",6,3,,7.1,21.285211267605632,21.495586028452585
1944,J0453-3949,0451-398,-39:49:05.9319092,04:53:16.61918288,-39.81831441922223,73.31924659533333,3212.0,1.562e-05,0.0004559,6.508333333333333e-08,1.2663888888888889e-07,1.36148160632282e-07,-0.4451,0.4638,1.0,2015.0,243.661,-38.978,,0.6,,0.6,,,20.7,R,V ,"ICRF J045316.6-394905 S/X; AT20G J045316-394905
",J0453-3949,8,128,5,,1.3,4.225352112676056,6.546266147667387
1952,J0455-2034,,-20:34:16.077,04:55:23.7202,-20.5711325,73.84883416666666,,,,,,,,,,,,,,,,,,,,,,,J0455-2034,8,152,5,,42.8,4.225352112676056,6.546266147667387
1958,J0456-2159,0454-220,-21:59:09.3996344,04:56:08.92376965,-21.98594434288889,74.03718237354167,3245.0,1.013e-05,0.0003348,4.2208333333333326e-08,9.3e-08,1.009001623298352e-07,-0.4883,0.3428,1.0,2015.0,221.979,-34.65,NED (fiducial),0.533,,0.534,,,15.9,R,A1,"ICRF J045608.9-215909 S/X; PKS 0454-22
",J0456-2159,"2,8",120,3,,4.0,4.225352112676056,5.182045973946585
1959,J0456-3136,0454-316,-31:36:12.4792243,04:56:36.68335278,-31.603466451194446,74.15284730325,3252.0,1.927e-05,0.0004685,8.029166666666667e-08,1.3013888888888888e-07,1.4701192435714224e-07,-0.0231,0.4685,3.0,2015.0,233.469,-37.088,NED (fiducial),0.865,,0.865,,,19.7,R,AQ,"AT20G J045636-313611; 2MASS J04563667-3136124
",J0456-3136,8,-125,5,,2.2,7.447183098591549,8.969979715916175
1963,J0457-2324,0454-234,-23:24:52.0203248,04:57:03.17922481,-23.41445009022222,74.26324677004166,3257.0,2.2e-06,3.08e-05,9.166666666666666e-09,8.555555555555557e-09,1.1998185441149245e-08,-0.0536,0.0314,1.0,2015.0,223.71,-34.897,NED (fiducial),1.003,,1.0,,,16.6,R,AQ,"ICRF J045703.1-232452 S/X DEF; PKS 0454-234
",J0457-2324,"2,5,8,15,24",135,12,,0.7,4.225352112676056,12.722169644997509
1964,J0457-3433,0455-346,-34:33:19.5157300,04:57:27.89814500,-34.555421036111106,74.36624227083333,3262.0,0.00014133,0.00449,5.888749999999999e-07,1.2472222222222223e-06,1.338197740159257e-06,0.1,4.494,39.0,2015.0,237.155,-37.467,,,,,,,    , ,I ,"NVSS J045727-343318
",J0457-3433,5,38,5,,13.4,0.0,5.0
1970,J0458-3139,0456-317,-31:39:20.2336663,04:58:20.84331185,-31.65562046286111,74.58684713270833,3268.0,0.00019872,0.0054352,8.279999999999998e-07,1.509777777777778e-06,1.6661884082504388e-06,-0.9225,5.9307,1.0,2015.0,233.629,-36.737,,,,,,,    , ,I ,"ICRF J045820.8-313920 S/X; PKS 0456-317
",J0458-3139,"2,8",-148,3,,21.1,7.447183098591549,8.028731911326197
1991,J0501-2423,0459-244,-24:23:01.5848800,05:01:12.86225400,-24.383773577777777,75.30359272499999,3294.0,3e-05,0.00097,1.25e-07,2.694444444444445e-07,2.92510083095106e-07,0.014,0.97,39.0,2015.0,225.181,-34.281,NED (fiducial),0.6566,,0.6566,,,17.7,R,G ,"AT20G J050112-242302
",J0501-2423,"5,8",-101,4,,1.9,4.014084507042253,5.666822251463041
1999,J0502-2057,0500-210,-20:57:16.5900000,05:02:10.40530000,-20.954608333333333,75.54335541666666,3304.0,0.002,0.031,8.333333333333332e-06,8.611111111111112e-06,1.1606630743507497e-05,-0.615,37.6069,26.0,2011.96,221.356,-32.989,,,,,,,19.7,G,V ,"AT20G J050210-205717; NVSS J050210-205716
",J0502-2057,8,80,5,,1.2,0.0,5.0
2000,J0502-3541,0500-357,-35:41:14.8351144,05:02:44.36563307,-35.68745419844444,75.68485680445832,3314.0,7.515e-05,0.0028014,3.13125e-07,7.781666666666666e-07,8.18672024744348e-07,0.8668,2.9144,1.0,2015.0,238.78,-36.594,LITERATURE,,a,,,,18.3,R,AQ,"ICRF J050244.3-354114 S/X; AT20G J050244-354116; GALEXASC J050244.38-354114.0;; z from milliquas (http://quasars.org/milliquas.htm)
",J0502-3541,"2,8",18,3,,7.5,21.285211267605632,21.495586028452585
2007,J0503-2120,,-21:20:10.054,05:03:13.4803,-21.33612611111111,75.80616791666667,,,,,,,,,,,,,,,,,,,,,,,J0503-2120,8,-89,5,,2.2,4.014084507042253,6.411932191600021
2008,J0503-2128,0501-215,-21:28:31.3371568,05:03:48.08987055,-21.475371432444444,75.950374460625,3321.0,1.566e-05,0.0005572,6.524999999999999e-08,1.5477777777777778e-07,1.662620863231065e-07,0.0425,0.5573,1.0,2015.0,222.09,-32.804,,,,,,,    , ,R ,"ICRF J050348.0-212831 S/X; PMN J0503-2128
",J0503-2128,2,-164,4,,17.8,7.447183098591549,8.453433391465719
2024,J0505-2930,0503-295,-29:30:38.4013550,05:05:55.84935238,-29.510667043055555,76.48270563491666,3348.0,7.76e-06,0.0002867,3.233333333333333e-08,7.96388888888889e-08,8.446377826475024e-08,-0.4705,0.291,1.0,2015.0,231.513,-34.66,NED (fiducial),1.0701,,3.75,,,17.6,R,AQ,"ICRF J050555.8-293038 K; CGRaBS J0505-2930;; 2008ApJS..175...97H give z=3.75
",J0505-2930,"2,5,8",-172,3,,3.9,7.447183098591549,8.028731911326197
2030,J0506-2732,0504-276,-27:32:22.4468600,05:06:10.06662000,-27.539568572222223,76.54194424999999,3350.0,0.00022467,0.00677,9.361249999999998e-07,1.880555555555556e-06,2.0555970769221985e-06,0.831,7.2348,39.0,2015.0,229.221,-34.104,,,a,,,,19.8,G,V ,"NVSS J050609-273227; GALEXASC J050609.96-273222.7
",J0506-2732,5,14,5,,15.7,21.285211267605632,21.86458823546892
2031,J0506-6109,0506-612,-61:09:40.9939787,05:06:43.98874900,-61.16138721630556,76.68328645416665,3353.0,6.56e-06,4.85e-05,2.7333333333333333e-08,1.3472222222222222e-08,1.8849948174962017e-08,0.004,0.0485,1.0,2015.0,270.55,-36.072,NED (fiducial),1.093,,1.093,,,16.9,R,AQ,"ICRF J050643.9-610940 S/X DEF; PKS 0506-61
",J0506-6109,8,-131,5,,2.0,7.447183098591549,8.969979715916175
2044,J0508-1841,0506-187,-18:41:49.5981000,05:08:17.72427100,-18.69711058333333,77.07385112916666,3369.0,2.667e-05,0.00089,1.1112499999999998e-07,2.472222222222222e-07,2.6869798690737506e-07,-0.132,0.8917,39.0,2015.0,219.448,-30.857,LITERATURE,,a,,,,19.4,R,V ,"AT20G J050817-184149; GALEXASC J050817.79-184149.1;; z from milliquas (http://quasars.org/milliquas.htm)
",J0508-1841,"5,8",-106,4,,1.6,4.014084507042253,5.666822251463041
2045,J0508-1935,0506-196,-19:35:56.1737126,05:08:19.00007797,-19.598937142388888,77.07916699154167,3370.0,1.076e-05,0.0004061,4.483333333333333e-08,1.1280555555555557e-07,1.2045314770952922e-07,-0.1248,0.4066,1.0,2015.0,220.434,-31.172,LITERATURE,1.88,,,,,20.7,R,AQ,"ICRF J050819.0-193556 S/X; NVSS J050819-193556;; z from 2016AJ....151...95A
",J0508-1935,"2,8",162,3,,12.4,4.225352112676056,5.182045973946585
2046,J0508-2020,0506-203,-20:20:06.4500000,05:08:47.92450000,-20.335125,77.19968541666665,3377.0,,,,,,,,8.0,2000.0,221.287,-31.321,LITERATURE,,a,,,,21.4,R,V ,"NVSS J050847-202007;; z from milliquas (http://quasars.org/milliquas.htm)
",J0508-2020,5,19,5,,4.4,21.285211267605632,21.86458823546892
2047,J0508-3308,0506-332,-33:08:53.9606265,05:08:38.08523863,-33.14832239625,77.15868849429167,3374.0,1.498e-05,0.0004922,6.241666666666665e-08,1.3672222222222225e-07,1.4636923448812222e-07,-0.2782,0.4954,1.0,2015.0,235.987,-34.924,LITERATURE,,a,,,,19.3,R,V ,"ICRF J050838.0-330853 S/X; PMN J0508-3309; GALEXASC J050838.07-330854.0;; z from milliquas (http://quasars.org/milliquas.htm)
",J0508-3308,8,-65,5,,2.7,4.014084507042253,6.411932191600021
2059,J0510-2608,,-26:08:25.894,05:10:56.1809,-26.14052611111111,77.73408708333332,,,,,,,,,,,,,,,,,,,,,,,J0510-2608,5,178,5,,11.7,4.225352112676056,6.546266147667387
2060,J0510-3142,0508-317,-31:42:53.9299554,05:10:46.34087871,-31.714980543166664,77.69308699462499,3399.0,7.92e-06,0.0002523,3.3e-08,7.008333333333336e-08,7.549651520982895e-08,0.1504,0.2528,1.0,2015.0,234.408,-34.171,NED (fiducial),,a,,,,15.7,R,AQ,"ICRF J051046.3-314253 S/X; AT20G J051046-314253;; may be a resolved component of PMN J0510-3142
",J0510-3142,8,23,5,,1.0,21.285211267605632,21.86458823546892
2071,J0512-3142,0510-317,-31:42:41.0557800,05:12:42.35237900,-31.71140438333333,78.17646824583332,3422.0,3e-05,0.00097,1.25e-07,2.694444444444445e-07,2.8966902727511613e-07,0.285,0.9771,39.0,2015.0,234.518,-33.77,,,a,,,,19.1,R,V ,"AT20G J051242-314240
",J0512-3142,"5,8",127,4,,1.0,4.225352112676056,5.818384696468256
2074,J0513-2016,0511-203,-20:16:11.4944444,05:13:42.85840307,-20.269859567888886,78.42857667945833,3430.0,1.055e-05,0.0003444,4.395833333333333e-08,9.566666666666669e-08,1.0417544356409413e-07,-0.213,0.3462,1.0,2015.0,221.679,-30.217,NED (fiducial),1.487,,1.487,,,18.2,R,AQ,"ICRF J051342.8-201611 S/X; AT20G J051342-201612; GALEXASC J051342.89-201611.5
",J0513-2016,"2,8",-75,3,,2.9,4.014084507042253,5.011274731011726
2075,J0513-2159,0511-220,-21:59:16.0921220,05:13:49.11432318,-21.987803367222224,78.45464301324999,3433.0,4.99e-06,0.0001159,2.0791666666666666e-08,3.2194444444444454e-08,3.752566841352836e-08,-0.2171,0.1174,1.0,2015.0,223.564,-30.777,NED (fiducial),1.296,,1.3,,,19.6,R,AQ,"ICRF J051349.1-215916 S/X; PKS 0511-220
",J0513-2159,"2,8",113,4,,4.6,4.225352112676056,5.818384696468256
2080,J0514-2029,0512-205,-20:29:20.5127833,05:14:17.34752842,-20.489031328694445,78.57228136841665,3435.0,6.02e-06,0.000196,2.5083333333333333e-08,5.4444444444444464e-08,5.92982716138961e-08,-0.3755,0.199,1.0,2015.0,221.971,-30.166,NED (fiducial),1.728,,,,,17.8,R,AQ,"ICRF J051417.3-202920 S/X; PMN J0514-2029; GALEXASC J051417.35-202920.9
",J0514-2029,"2,8",-21,3,,5.6,21.285211267605632,21.495586028452585
2081,J0514-3016,0512-303,-30:16:41.2462700,05:14:53.01513200,-30.278123963888888,78.72089638333333,3445.0,3.6e-05,0.00117,1.5e-07,3.25e-07,3.498644736939529e-07,-0.033,1.1701,39.0,2015.0,232.987,-32.971,LITERATURE,,a,,,,19.5,R,V ,"AT20G J051453-301640;; z from milliquas (http://quasars.org/milliquas.htm)
",J0514-3016,8,-33,5,,13.5,21.285211267605632,21.86458823546892
2082,J0514-4247,0513-428,-42:47:12.6268900,05:14:52.85670800,-42.786840802777775,78.72023628333332,3444.0,0.000178,0.01002,7.416666666666665e-07,2.783333333333333e-06,2.8360545699721097e-06,0.406,10.0526,39.0,2015.0,247.86,-35.229,,,,,,,20.9,g,V ,"AT20G J051452-424712; PMN J0514-4247
",J0514-4247,5,-37,5,,14.7,4.014084507042253,6.411932191600021
2085,J0515-4556,0514-459,-45:56:43.1983672,05:15:45.25011910,-45.94533287977777,78.93854216291665,3453.0,1.152e-05,0.000144,4.799999999999999e-08,4e-08,5.2095996082816937e-08,0.3397,0.1557,1.0,2015.0,251.732,-35.354,NED (fiducial),0.194,,0.194,,,17.3,R,A1,"ICRF J051545.2-455643 S/X; PKS 0514-459
",J0515-4556,8,-121,5,,2.6,7.447183098591549,8.969979715916175
2104,J0518-2455,0516-249,-24:55:01.9030307,05:18:06.05136813,-24.91719528630556,79.52521403387499,3477.0,1.01e-05,0.0003145,4.208333333333332e-08,8.736111111111111e-08,9.533423396865925e-08,-0.2615,0.317,1.0,2015.0,227.161,-30.785,,,,,,,19.6,r,V ,"ICRF J051806.0-245501 S/X; AT20G J051806-245502
",J0518-2455,"2,8",-73,3,,3.9,4.014084507042253,5.011274731011726
2105,J0518-3402,0516-340,-34:02:29.6140389,05:18:03.47168492,-34.041559455249995,79.51446535383332,3473.0,1.604e-05,0.0002766,6.683333333333333e-08,7.683333333333335e-08,9.471182636335888e-08,-0.4718,0.3,3.0,2015.0,237.542,-33.195,,,,,,,17.2,R,V ,"AT20G J051803-340229
",J0518-3402,"5,8",-53,4,,2.0,4.014084507042253,5.666822251463041
2111,J0519-4546,0518-458,-45:46:43.8535218,05:19:49.72315376,-45.7788482005,79.95717980733333,3493.0,1.492e-05,0.0001831,6.216666666666666e-08,5.086111111111112e-08,6.683316337411682e-08,0.0089,0.1831,1.0,2015.0,251.597,-34.634,NED (fiducial),0.035,,0.034,,,15.0,R,A1,"ICRF J051949.7-454643 S/X; PMN J0519-4546; PICTOR A
",J0519-4546,"2,8",-91,3,,6.7,4.014084507042253,5.011274731011726
2123,J0521-1737,0519-176,-17:37:30.1839813,05:21:23.55743685,-17.62505110591667,80.34815598687499,3504.0,6.43e-06,0.0002074,2.6791666666666663e-08,5.761111111111111e-08,6.301608061196731e-08,-0.1834,0.2082,1.0,2015.0,219.61,-27.569,NED (fiducial),0.3475,,0.3475,,,17.8,R,AL,"ICRF J052123.5-173730 S/X; CGRaBS J0521-1737
",J0521-1737,"2,8",108,3,,3.7,0.0,3.0
2129,J0522-3627,0521-365,-36:27:30.8512953,05:22:57.98464178,-36.45856980425,80.74160267408332,3521.0,2.67e-06,3.6e-05,1.1124999999999995e-08,1e-08,1.3418686991082778e-08,0.1006,0.0366,1.0,2015.0,240.608,-32.716,NED (fiducial),0.0565,,0.055,,,14.5,R,AL,"ICRF J052257.9-362730 S/X; PMN J0522-3628
",J0522-3627,"2,5,8",-44,3,,4.1,4.014084507042253,5.011274731011726
2130,J0522-4020,0521-403,-40:20:30.9415071,05:22:54.11511354,-40.34192819641667,80.72547963974999,3520.0,9.81e-06,0.0002842,4.0875e-08,7.894444444444445e-08,8.486955551441247e-08,-0.0411,0.2842,1.0,2015.0,245.165,-33.419,NED (fiducial),1.38,,1.38,,,18.2,R,AQ,"ICRF J052254.1-402030 S/X; PKS 0521-403
",J0522-4020,8,-2,5,,3.8,21.285211267605632,21.86458823546892
2131,J0522-6107,0522-611,-61:07:57.1337711,05:22:34.42547703,-61.13253715863889,80.64343948762499,3515.0,9.84e-06,9.66e-05,4.1e-08,2.683333333333333e-08,3.3344231505591175e-08,0.2106,0.0989,1.0,2015.0,270.231,-34.179,NED (fiducial),1.4,,1.4,,,18.1,R,AQ,"ICRF J052234.4-610757 S/X DEF; PKS 0522-611
",J0522-6107,8,46,5,,2.9,0.0,5.0
2137,J0523-2352,,-23:52:28.322,05:23:51.2145,-23.87453388888889,80.96339375,,,,,,,,,,,,,,,,,,,,,,,J0523-2352,"5,8",-44,4,,2.5,4.014084507042253,5.666822251463041
2138,J0523-2614,0521-262,-26:14:09.5541315,05:23:18.46954367,-26.23598725875,80.82695643195832,3524.0,2.077e-05,0.0005476,8.654166666666665e-08,1.521111111111111e-07,1.7077359358710656e-07,-0.0243,0.5477,1.0,2015.0,229.033,-30.069,NED (fiducial),3.1087,,3.1087,,,17.8,R,AQ,"ICRF J052318.4-261409 S/X; PKS 0521-262
",J0523-2614,8,132,5,,5.3,4.225352112676056,6.546266147667387
2139,J0523-2955,0521-299,-29:55:17.3669300,05:23:00.11921500,-29.92149081388889,80.75049672916666,3522.0,4.267e-05,0.00137,1.777916666666667e-07,3.805555555555556e-07,4.105696275400087e-07,0.072,1.3707,39.0,2015.0,233.117,-31.183,LITERATURE,,a,,,,20.3,R,V ,"AT20G J052300-295516;; z from milliquas (http://quasars.org/milliquas.htm)
",J0523-2955,8,29,5,,6.5,21.285211267605632,21.86458823546892
2146,J0524-2818,0522-283,-28:18:41.6206207,05:24:54.63027330,-28.31156128352778,81.22762613875,3544.0,1.014e-05,0.0003372,4.225e-08,9.366666666666668e-08,1.0078192402431805e-07,-0.413,0.3424,1.0,2015.0,231.449,-30.338,,,,,,,22.1,g,AQ,"ICRF J052454.6-281841 S/X; AT20G J052454-281842
",J0524-2818,"2,8",142,3,,5.1,4.225352112676056,5.182045973946585
2147,J0524-3126,0522-314,-31:26:22.2384875,05:24:09.90550224,-31.439510690972224,81.041272926,3533.0,0.00016407,0.004453,6.836249999999998e-07,1.2369444444444446e-06,1.367562495967709e-06,0.8189,4.7943,1.0,2015.0,234.907,-31.336,,,,,,,    , ,R ,"ICRF J052409.9-312622 S/X; PMN J0524-3126
",J0524-3126,"2,8",-147,3,,8.6,7.447183098591549,8.028731911326197
2150,J0525-2251,0523-229,-22:51:41.4128500,05:25:32.08341900,-22.861503569444444,81.3836809125,3551.0,5.2e-05,0.00159,2.1666666666666665e-07,4.416666666666667e-07,4.846940050433029e-07,0.02,1.5901,39.0,2015.0,225.549,-28.515,LITERATURE,,a,,,,18.9,R,V ,"1RXS J052530.4-225130; NVSS J052532-225140;; z from milliquas (http://quasars.org/milliquas.htm)
",J0525-2251,"5,8",72,4,,2.3,0.0,4.0
2151,J0525-2338,0523-236,-23:38:10.8072561,05:25:06.50591298,-23.636335348916667,81.27710797075,3547.0,5.36e-06,0.0001764,2.233333333333333e-08,4.9e-08,5.309992258027997e-08,-0.2581,0.1776,1.0,2015.0,226.346,-28.864,NED (fiducial),3.112,,3.1,,,17.7,R,AL,"ICRF J052506.5-233810 S/X; CGRaBS J0525-2338
",J0525-2338,"2,8",-161,4,,2.7,7.447183098591549,8.453433391465719
2155,J0526-2342,0524-237,-23:42:55.8625702,05:26:48.38538656,-23.71551738061111,81.70160577733333,3569.0,1.02e-05,0.0003275,4.25e-08,9.097222222222224e-08,9.894449781789217e-08,-0.2508,0.3298,1.0,2015.0,226.576,-28.522,LITERATURE,,a,,,,19.8,R,AQ,"ICRF J052648.3-234255 S/X; PMN J0526-2343; GALEXASC J052648.34-234255.7;; z from milliquas (http://quasars.org/milliquas.htm)
",J0526-2342,"2,8",43,3,,2.1,0.0,3.0
2161,J0527-2258,0525-230,-22:58:17.4309875,05:27:07.09241580,-22.97150860763889,81.7795517325,3570.0,3.264e-05,0.0010011,1.3599999999999997e-07,2.7808333333333333e-07,3.0497402155446653e-07,0.1729,1.0049,1.0,2015.0,225.806,-28.208,,,,,,,18.2,R,V ,"ICRF J052707.0-225817 S/X; PMN J0527-2258
",J0527-2258,"2,8",52,3,,2.8,0.0,3.0
2162,J0527-2307,0525-231,-23:07:37.0007485,05:27:18.60814386,-23.12694465236111,81.82753393274999,3572.0,1.496e-05,0.000505,6.233333333333335e-08,1.4027777777777778e-07,1.5153844290017122e-07,0.0488,0.5051,1.0,2015.0,225.989,-28.218,LITERATURE,,a,,,,18.5,R,AQ,"ICRF J052718.6-230736 S/X; PMN J0527-2307;; z from milliquas (http://quasars.org/milliquas.htm)
",J0527-2307,8,31,5,,2.5,21.285211267605632,21.86458823546892
2163,J0528-3311,0526-332,-33:11:06.9768500,05:28:24.64895200,-33.18527134722222,82.10270396666667,3581.0,0.00027667,0.01105,1.1527916666666664e-06,3.0694444444444446e-06,3.217496568404492e-06,0.168,11.067,39.0,2015.0,237.143,-30.901,,,,,,,    , ,R ,"NVSS J052824-331106
",J0528-3311,5,-16,5,,8.6,21.285211267605632,21.86458823546892
2168,J0529-2427,0527-244,-24:27:22.2688200,05:29:52.10922700,-24.45618578333333,82.46712177916666,3601.0,8.4e-05,0.00251,3.5e-07,6.972222222222223e-07,7.665657792157107e-07,-0.742,2.6628,39.0,2015.0,227.631,-28.103,LITERATURE,2.229,,,,,17.9,R,V ,"NVSS J052952-242722; 2MASS J05295210-2427221; 1RXS J052951.6-242725; WISE J052952.10-242722.2;; z from milliquas (http://quasars.org/milliquas.htm)
",J0529-2427,5,3,5,,13.5,21.285211267605632,21.86458823546892
2169,J0529-2515,0527-253,-25:15:58.9318882,05:29:57.06738219,-25.26636996894445,82.48778075912499,3603.0,9.18e-06,0.0002402,3.825e-08,6.672222222222222e-08,7.515566951365227e-08,-0.1262,0.2409,1.0,2015.0,228.508,-28.346,LITERATURE,,a,,,,20.7,R,AQ,"ICRF J052957.0-251558 S/X; PMN J0529-2516; GALEXASC J052957.06-251559.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0529-2515,2,-23,4,,9.2,21.285211267605632,21.65779810383793
2174,J0530-2503,0528-250,-25:03:29.8994671,05:30:07.96278524,-25.05830540752778,82.53317827183332,3605.0,3.93e-06,7.33e-05,1.6374999999999996e-08,2.036111111111112e-08,2.5191559863329888e-08,-0.1608,0.0743,1.0,2015.0,228.299,-28.241,NED (fiducial),2.7783,,2.765,,,17.5,R,AQ,"ICRF J053007.9-250329 S/X; PKS 0528-250
",J0530-2503,8,155,5,,2.7,4.225352112676056,6.546266147667387
2175,J0530-2846,,-28:46:39.350,05:30:13.8582,-28.777597222222223,82.55774249999999,,,,,,,,,,,,,,,,,,,,,,,J0530-2846,5,-52,5,,3.1,4.014084507042253,6.411932191600021
2177,J0531-3533,0529-355,-35:33:32.8255954,05:31:30.41574413,-35.55911822094444,82.87673226720833,3612.0,1.165e-05,0.0001883,4.854166666666666e-08,5.230555555555556e-08,6.553842606886257e-08,-0.0553,0.1887,3.0,2015.0,240.006,-30.837,NED (fiducial),0.9,,,,,18.4,R,AQ,"AT20G J053130-353332
",J0531-3533,8,172,5,,28.0,4.225352112676056,6.546266147667387
2183,J0532-2321,,-23:21:13.495,05:32:31.5506,-23.35374861111111,83.13146083333332,,,,,,,,,,,,,,,,,,,,,,,J0532-2321,8,7,5,,3.8,21.285211267605632,21.86458823546892
2184,J0532-2345,0529-237,-23:45:04.7011800,05:32:00.85535600,-23.75130588333333,83.00356398333332,3616.0,4.333e-05,0.00148,1.8054166666666666e-07,4.111111111111111e-07,4.430801001583602e-07,0.072,1.4807,39.0,2015.0,227.061,-27.409,LITERATURE,,a,,,,17.9,R,V ,"AT20G J053200-234505; GALEXASC J053200.85-234504.7; WISE J053200.84-234504.7;; z from milliquas (http://quasars.org/milliquas.htm)
",J0532-2345,5,-86,5,,1.4,4.014084507042253,6.411932191600021
2185,J0532-3848,0530-388,-38:48:54.3426692,05:32:02.06184146,-38.815095185888886,83.00859100608332,3617.0,1.239e-05,0.0004193,5.1625e-08,1.1647222222222225e-07,1.2322261547380508e-07,0.0698,0.4194,1.0,2015.0,243.751,-31.419,NED (fiducial),1.315,,1.315,,,19.3,R,AQ,"ICRF J053202.0-384854 S/X; CGRaBS J0532-3848
",J0532-3848,8,-16,16,,4.6,21.285211267605632,26.628184667877864
2186,J0532-3941,0531-397,-39:41:09.0298628,05:32:57.18553717,-39.68584162855555,83.23827307154166,3624.0,1.314e-05,0.0004428,5.475e-08,1.23e-07,1.3001619952723245e-07,-0.0816,0.443,1.0,2015.0,244.792,-31.411,,,,,,,20.0,R,V ,"ICRF J053257.1-394109 S/X; PKS 0531-397
",J0532-3941,"2,8",37,3,,2.4,0.0,3.0
2197,J0534-3747,0532-378,-37:47:25.5945656,05:34:17.48653637,-37.79044293488889,83.57286056820833,3639.0,1.111e-05,0.0003379,4.6291666666666666e-08,9.386111111111112e-08,1.0073814891753545e-07,-0.2278,0.3394,1.0,2015.0,242.683,-30.778,NED (fiducial),1.668,,1.668,,,19.8,R,AQ,"ICRF J053417.4-374725 S/X; PKS 0532-378
",J0534-3747,"2,8",-129,3,,15.6,7.447183098591549,8.028731911326197
2198,J0534-3950,0532-398,-39:50:48.8578121,05:34:10.50449359,-39.84690494780556,83.54376872329165,3638.0,1.909e-05,0.0006658,7.954166666666664e-08,1.8494444444444445e-07,1.9476614681767374e-07,-0.0197,0.6658,1.0,2015.0,245.029,-31.21,LITERATURE,,a,,,,19.4,R,AQ,"ICRF J053410.5-395048 S/X; PMN J0534-3950;; z from milliquas (http://quasars.org/milliquas.htm)
",J0534-3950,8,4,5,,3.1,21.285211267605632,21.86458823546892
2204,J0535-2751,0533-278,-27:51:56.5402800,05:35:51.55581700,-27.86570563333333,83.96481590416666,3654.0,3.533e-05,0.00113,1.4720833333333337e-07,3.138888888888889e-07,3.397975288494449e-07,-0.022,1.1301,39.0,2015.0,231.775,-27.899,,,,,,,19.0,r,V ,"AT20G J053551-275156; GALEXASC J053551.48-275153.7
",J0535-2751,8,98,5,,3.3,0.0,5.0
2208,J0536-2005,0534-201,-20:05:31.3897008,05:36:22.30111327,-20.092052694666663,84.09292130529165,3661.0,9.34e-06,0.0003239,3.8916666666666674e-08,8.997222222222222e-08,9.711218774708029e-08,-0.0458,0.324,1.0,2015.0,223.629,-25.185,NED (fiducial),0.995,,0.995,,,19.3,R,AQ,"ICRF J053622.3-200531 S/X; NVSS J053622-200531
",J0536-2005,"2,8",-161,3,,1.5,7.447183098591549,8.028731911326197
