Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
6434,J1540-3906,1537-389,-39:06:17.7383765,15:40:34.55106016,-39.10492732680556,235.14396275066665,9941.0,2.329e-05,0.0007322,9.704166666666665e-08,2.033888888888889e-07,2.168816918628513e-07,0.1205,0.733,1.0,2015.0,335.318,12.904,NED (fiducial),,a,,,,16.4,R,AQ,"ICRF J154034.5-390617 S/X; NVSS J154034-390617
",J1540-3906,"2,8",-155,3,,6.0,7.447183098591549,8.028731911326197
6447,J1542-1634,1539-164,-16:34:30.7252027,15:42:02.87850965,-16.575201445194445,235.5119937902083,9949.0,1.986e-05,0.0004535,8.274999999999998e-08,1.2597222222222224e-07,1.4886000721759614e-07,-0.1419,0.4564,1.0,2015.0,351.393,29.821,LITERATURE,,a,,,,17.3,R,AQ,"ICRF J154202.8-163430 S/X; NVSS J154202-163431; GALEXASC J154202.82-163431.5;; z from milliquas (http://quasars.org/milliquas.htm)
",J1542-1634,"2,5,8",-66,3,,2.9,4.014084507042253,5.011274731011726
6451,J1543-0757,1540-077,-07:57:06.6393778,15:43:01.68694793,-7.951844271611111,235.7570289497083,9956.0,2.075e-05,0.0003874,8.645833333333332e-08,1.0761111111111112e-07,1.375214020667136e-07,0.4532,0.4281,1.0,2015.0,358.977,35.636,NED (fiducial),0.172,,0.172,,,17.4,R,G ,"ICRF J154301.6-075706 S/X; PKS 1540-077
",J1543-0757,8,150,5,,7.3,4.225352112676056,6.546266147667387
6456,J1544-0649,,-06:49:15.399,15:44:19.6530,-6.820944166666666,236.0818875,,,,,,,,,,,,,,,,,,,,,,,J1544-0649,8,-37,5,,1.2,4.014084507042253,6.411932191600021
6479,J1547-0032,,-00:32:14.398,15:47:20.6176,-0.5373327777777778,236.83590666666663,,,,,,,,,,,,,,,,,,,,,,,J1547-0032,"5,8",0,4,,7.4,21.285211267605632,21.65779810383793
6480,J1547-0943,1544-095,-09:43:33.0006946,15:47:41.28575170,-9.725833526277778,236.92202396541663,9989.0,7.55e-06,0.0002291,3.145833333333333e-08,6.363888888888889e-08,7.07904818901587e-08,-0.3043,0.2323,1.0,2015.0,358.307,33.594,LITERATURE,,a,,,,19.7,R,AQ,"ICRF J154741.2-094333 S/X; PMN J1547-0943;; z from milliquas (http://quasars.org/milliquas.htm)
",J1547-0943,"2,5,8",-47,3,,5.1,4.014084507042253,5.011274731011726
6489,J1548-2251,1545-226,-22:51:02.5165965,15:48:49.74937794,-22.85069905458333,237.20728907475,9999.0,9.42e-06,0.0001304,3.924999999999999e-08,3.622222222222222e-08,5.118880130852504e-08,0.09,0.136,3.0,2015.0,347.846,24.168,LITERATURE,0.192,,0.192,,,14.8,R,AL,"NVSS J154849-225101;; z from 2013ApJ...764..135S; NED give z=0.0000
",J1548-2251,"2,8",119,3,,7.6,4.225352112676056,5.182045973946585
6502,J1550-0538,1547-054,-05:38:11.0169268,15:50:29.84749716,-5.636393590777777,237.6243645715,10012.0,6.86e-06,0.0002044,2.8583333333333328e-08,5.6777777777777785e-08,6.35046611425749e-08,-0.0729,0.2046,1.0,2015.0,2.627,35.736,LITERATURE,,a,,,,18.6,R,AQ,"ICRF J155029.8-053811 S/X; PMN J1550-0538; GALEXASC J155029.92-053811.1;; z from milliquas (http://quasars.org/milliquas.htm)
",J1550-0538,"2,5,8",45,3,,1.1,0.0,3.0
6515,J1553-2422,1550-242,-24:22:06.0360491,15:53:31.62781399,-24.36834334697222,238.38178255829163,10025.0,4.7e-06,0.0001173,1.958333333333333e-08,3.2583333333333344e-08,3.7146903348194016e-08,-0.017,0.1173,1.0,2015.0,347.57,22.325,NED (fiducial),0.332,,0.33,,,19.0,R,AQ,"ICRF J155331.6-242206 S/X; PKS 1550-242
",J1553-2422,"2,5,8",-16,10,,7.2,21.285211267605632,23.517232377697123
6516,J1553-3118,1550-311,-31:18:31.4222100,15:53:33.54531300,-31.308728391666666,238.3897721375,10027.0,3.267e-05,0.00123,1.3612499999999998e-07,3.4166666666666664e-07,3.609187819438879e-07,-0.32,1.2381,39.0,2015.0,342.593,17.201,NED (fiducial),0.132,,0.132,,,15.7,R,AL,"WISE J155333.56-311830.9; AT20G J155333-311832; 1RXS J155333.4-311841
",J1553-3118,"5,8",165,4,,3.1,4.225352112676056,5.818384696468256
6521,J1554-2704,1550-269,-27:04:40.2335740,15:54:02.46978052,-27.077842659444443,238.51029075216664,10031.0,7.53e-06,0.0001915,3.1375e-08,5.319444444444444e-08,6.008382751817139e-08,-0.0594,0.1916,1.0,2015.0,345.676,20.266,NED (fiducial),2.145,,2.145,,,18.9,R,AQ,"ICRF J155402.4-270440 S/X; PKS 1550-269
",J1554-2704,"2,8",-118,3,,3.3,7.447183098591549,8.028731911326197
6529,J1555-0938,,-09:38:46.278,15:55:39.6704,-9.646188333333331,238.9152933333333,,,,,,,,,,,,,,,,,,,,,,,J1555-0938,"5,8",73,4,,5.9,0.0,4.0
6531,J1555-4150,1551-416,-41:50:31.6945065,15:55:18.11799773,-41.84213736291667,238.82549165720832,10038.0,2.047e-05,0.0006349,8.529166666666665e-08,1.7636111111111117e-07,1.874585509586556e-07,0.021,0.6349,1.0,2015.0,335.771,9.014,,,,,,,19.8,G,AQ,"ICRF J155518.1-415031 S/X; PMN J1555-4150
",J1555-4150,8,-175,5,,10.2,7.447183098591549,8.969979715916175
6537,J1556-3302,,-33:02:18.718,15:56:41.5661,-33.038532777777775,239.1731920833333,,,,,,,,,,,,,,,,,,,,,,,J1556-3302,8,-140,5,,1.2,7.447183098591549,8.969979715916175
6545,J1557-2724,1554-272,-27:24:45.7557129,15:57:04.33871038,-27.41270992025,239.26807795991664,10048.0,1.24e-05,0.0002888,5.1666666666666666e-08,8.022222222222223e-08,9.240790130732169e-08,-0.1157,0.2897,1.0,2015.0,345.958,19.561,NED (fiducial),0.836,,,,,18.1,R,AQ,"ICRF J155704.3-272445 S/X; AT20G J155704-272446; PMN J1557-2724
",J1557-2724,8,159,5,,5.3,4.225352112676056,6.546266147667387
6549,J1558-1409,1555-140,-14:09:59.0517252,15:58:21.94801810,-14.166403257,239.59145007541665,10054.0,1.786e-05,0.0003956,7.441666666666665e-08,1.098888888888889e-07,1.314599082664176e-07,-0.1274,0.398,1.0,2015.0,356.515,28.676,NED (fiducial),0.097,,0.097,,,12.2,R,A2,"ICRF J155821.9-140959 S/X; PKS 1555-140
",J1558-1409,"2,8",58,3,,5.5,0.0,3.0
6550,J1558-6432,1554-643,-64:32:29.6372793,15:58:50.28435260,-64.54156591091666,239.7095181358333,10057.0,1.556e-05,0.0001772,6.483333333333332e-08,4.9222222222222224e-08,5.656420129013208e-08,0.0215,0.1772,1.0,2015.0,321.426,-8.631,NED (fiducial),0.0796,,0.0796,,,14.6,R,AQ,"ICRF J155850.2-643229 S/X; PMN J1558-6432
",J1558-6432,8,-13,5,,18.0,21.285211267605632,21.86458823546892
6558,J1559-0531,1557-053,-05:31:22.5661159,15:59:49.64224009,-5.522935032194445,239.95684266704163,10065.0,9.21e-06,0.0002729,3.8375e-08,7.580555555555558e-08,8.488510993813783e-08,0.0648,0.2731,1.0,2015.0,4.508,33.998,LITERATURE,,a,,,,18.3,R,AQ,"ICRF J155949.6-053122 S/X; AT20G J155949-053121;; z from milliquas (http://quasars.org/milliquas.htm)
",J1559-0531,2,150,4,,171.1,4.225352112676056,5.818384696468256
6559,J1559-2442,1556-245,-24:42:38.8322303,15:59:41.40908144,-24.710786730638887,239.9225378393333,10063.0,8.83e-06,0.0001176,3.6791666666666674e-08,3.2666666666666675e-08,4.673525056887959e-08,-0.2003,0.1304,1.0,2015.0,348.403,21.108,NED (fiducial),2.813,,2.818,,,18.7,R,AQ,"ICRF J155941.4-244238 S/X DEF; PKS 1556-245
",J1559-2442,"2,5,8",45,3,,4.1,0.0,3.0
6564,J1600-0722,1558-072,-07:22:05.2218175,16:00:56.47658317,-7.368117171527778,240.23531909654167,10074.0,5.86e-06,0.0001761,2.4416666666666664e-08,4.8916666666666665e-08,5.45821302592422e-08,0.1193,0.1765,1.0,2015.0,2.987,32.632,NED (fiducial),2.0016,,2.0016,,,16.8,R,AL,"ICRF J160056.4-072205 S/X; PMN J1600-0721
",J1600-0722,"2,8",-164,3,,8.5,7.447183098591549,8.028731911326197
6565,J1600-2524,1557-252,-25:24:39.8029300,16:00:05.36708500,-25.41105636944444,240.0223628541666,10068.0,7.133e-05,0.00231,2.972083333333333e-07,6.416666666666666e-07,6.955600285103043e-07,-0.426,2.3522,39.0,2015.0,347.95,20.543,LITERATURE,,a,,,,18.9,R,AL,"NVSS J160005-252439;; z from milliquas (http://quasars.org/milliquas.htm)
",J1600-2524,8,-5,5,,44.9,21.285211267605632,21.86458823546892
6574,J1602-1929,,-19:29:47.250,16:02:48.5567,-19.496458333333333,240.7023195833333,,,,,,,,,,,,,,,,,,,,,,,J1602-1929,8,148,5,,4.0,4.225352112676056,6.546266147667387
6584,J1603-1007,1600-099,-10:07:21.2948016,16:03:18.77824198,-10.122581889333334,240.82824267491665,10090.0,1.077e-05,0.0003346,4.4875e-08,9.294444444444445e-08,1.0290884660379409e-07,0.0687,0.3348,1.0,2015.0,0.929,30.428,NED (fiducial),0.959,,0.959,,,18.0,R,AQ,"ICRF J160318.7-100721 S/X; CGRaBS J1603-1007; GALEXASC J160318.81-100719.6
",J1603-1007,"2,5,8",-40,3,,2.6,4.014084507042253,5.011274731011726
6592,J1604-0019,1602-001,-00:19:07.0737100,16:04:56.14373500,-0.3186315861111111,241.23393222916664,10108.0,3.4e-05,0.00083,1.4166666666666665e-07,2.305555555555556e-07,2.706006060015293e-07,0.2,0.8396,39.0,2015.0,10.549,36.06,NED (fiducial),1.6311,,1.6362,,1.6311,16.6,R,AQ,"4C -00.63
",J1604-0019,"5,8",-97,4,,5.6,4.014084507042253,5.666822251463041
6593,J1604-2223,1601-222,-22:23:40.9881985,16:04:01.47174802,-22.394718944027776,241.00613228341663,10097.0,1.264e-05,0.0004155,5.2666666666666655e-08,1.1541666666666666e-07,1.2526839879509786e-07,0.2887,0.4192,1.0,2015.0,350.919,22.044,NED (fiducial),0.141,,0.141,,,18.8,R,G ,"ICRF J160401.4-222340 S/X; PKS 1601-222
",J1604-2223,"2,5,8",26,3,,12.3,21.285211267605632,21.495586028452585
6615,J1607-2039,1605-205,-20:39:42.3712894,16:07:56.92691599,-20.66176980261111,241.98719548329169,10132.0,1.561e-05,0.0003737,6.504166666666669e-08,1.0380555555555557e-07,1.20330003260081e-07,-0.0864,0.3744,1.0,2015.0,352.954,22.584,,,,,,,17.8,R,V ,"ICRF J160756.9-203942 S/X; AT20G J160756-203942; NVSS J160756-203942; 2MASS J16075693-2039424
",J1607-2039,"2,8",27,3,,15.1,21.285211267605632,21.495586028452585
6616,J1607-3331,1604-333,-33:31:08.9134699,16:07:34.76234762,-33.519142630527774,241.8948431150833,10130.0,4.78e-06,7.88e-05,1.9916666666666663e-08,2.188888888888889e-08,2.7474253673866693e-08,-0.3163,0.0829,1.0,2015.0,343.294,13.57,,,a,,,,17.5,R,AQ,"ICRF J160734.7-333108 S/X; PKS 1604-333
",J1607-3331,"2,8",-7,31,,3.2,21.285211267605632,37.60399205811274
6629,J1609-2205,1606-219,-22:05:46.6046358,16:09:34.93276333,-22.0962790655,242.3955531805416,10144.0,2.16e-05,0.0006874,9e-08,1.9094444444444445e-07,2.0835939031812538e-07,-0.5107,0.7069,1.0,2015.0,352.109,21.323,LITERATURE,,a,,,,17.8,R,AQ,"ICRF J160934.9-220546 S/X; PMN J1609-2205;; z from milliquas (http://quasars.org/milliquas.htm)
",J1609-2205,8,-32,5,,3.4,21.285211267605632,21.86458823546892
6635,J1610-3958,1606-398,-39:58:58.3294463,16:10:21.87909104,-39.98286929063889,242.5911628793333,10147.0,7.93e-06,0.0001738,3.304166666666666e-08,4.8277777777777776e-08,5.451358994601298e-08,-0.0164,0.1738,1.0,2015.0,339.171,8.499,NED (fiducial),0.518,,0.52,,,18.5,R,AQ,"ICRF J161021.8-395858 S/X DEF; PMN J1610-3958
",J1610-3958,8,-167,5,,3.2,7.447183098591549,8.969979715916175
6640,J1611-0930,,-09:30:25.494,16:11:12.7591,-9.507081666666666,242.80316291666665,,,,,,,,,,,,,,,,,,,,,,,J1611-0930,8,95,5,,4.6,0.0,5.0
6645,J1612-3059,,-30:59:38.671,16:12:20.0049,-30.99407527777777,243.08335375,,,,,,,,,,,,,,,,,,,,,,,J1612-3059,8,-133,5,,1.7,7.447183098591549,8.969979715916175
6649,J1613-2750,1610-277,-27:50:56.8567798,16:13:43.52667007,-27.849126883277776,243.43136112529163,10165.0,5.388e-05,0.0008257,2.245000000000001e-07,2.293611111111111e-07,3.033285440440622e-07,0.5341,0.9606,1.0,2015.0,348.403,16.664,,,,,,,19.3,R,AL,"ICRF J161343.5-275056 S/X; PMN J1613-2750
",J1613-2750,2,-121,4,,2.4,7.447183098591549,8.453433391465719
6663,J1616-3509,1613-350,-35:09:41.8412548,16:16:43.00527635,-35.16162257077777,244.17918865145828,10185.0,1.43e-05,0.0004559,5.958333333333333e-08,1.2663888888888889e-07,1.3568415630095353e-07,-0.2308,0.458,1.0,2015.0,343.497,11.077,,,,,,,18.6,R,V ,"ICRF J161643.0-350941 S/X; MRC 1613-350
",J1616-3509,"2,8",-180,8,,19.6,0.0,8.0
6686,J1619-0304,1616-029,-03:04:31.7770000,16:19:08.32550000,-3.075493611111112,244.7846895833333,10212.0,,,,,,,,8.0,2000.0,10.249,31.573,NED (fiducial),0.0684,,0.0684,,,14.6,R,G ,"PKS 1616-029
",J1619-0304,8,5,5,,16.1,21.285211267605632,21.86458823546892
6711,J1624-2612,1620-260,-26:12:33.1226400,16:24:02.39833100,-26.209200733333333,246.00999304583328,10248.0,0.000386,0.0083,1.6083333333333331e-06,2.305555555555556e-06,2.719883746186383e-06,-0.582,8.9793,39.0,2015.0,351.288,16.11,NED (fiducial),,a,,,,21.8,G,G ,"PKS 1620-260
",J1624-2612,8,-97,5,,53.2,4.014084507042253,6.411932191600021
6713,J1624-3213,1621-321,-32:13:24.4385499,16:24:59.61962521,-32.22345515275,246.24841510504163,10263.0,1.301e-05,0.0003882,5.4208333333333334e-08,1.0783333333333337e-07,1.1717963035417681e-07,-0.303,0.392,1.0,2015.0,346.874,11.881,NED (fiducial),0.322,,,,,17.7,R,AL,"ICRF J162459.6-321324 S/X; AT20G J162459-321323; NVSS J162459-321324
",J1624-3213,"2,8",104,3,,3.6,0.0,3.0
6722,J1625-3108,1622-310,-31:08:08.5798937,16:25:55.50393503,-31.135716637138888,246.4812663959584,10266.0,1.383e-05,0.0004348,5.7625e-08,1.2077777777777777e-07,1.3046114919081188e-07,0.169,0.436,1.0,2015.0,347.827,12.477,NED (fiducial),1.124,,1.124,,,17.2,R,AL,"ICRF J162555.5-310808 S/X; NVSS J162555-310808
",J1625-3108,8,-134,5,,3.6,7.447183098591549,8.969979715916175
6727,J1626-2951,1622-297,-29:51:26.9712990,16:26:06.02084013,-29.8574920275,246.52508683387487,10269.0,3.21e-06,5.53e-05,1.3375e-08,1.5361111111111112e-08,1.9248804640671842e-08,-0.0136,0.0553,1.0,2015.0,348.817,13.316,NED (fiducial),0.815,,0.81,,,17.6,R,AQ,"ICRF J162606.0-295126 S/X; PKS 1622-29
",J1626-2951,"2,5,8,15,43",-72,5,,2.1,4.014084507042253,6.411932191600021
6739,J1628-0041,1626-005,-00:41:39.7036484,16:28:48.46777378,-0.6943621245555556,247.2019490574166,10289.0,1.279e-05,0.0003814,5.3291666666666656e-08,1.0594444444444444e-07,1.1859093540478009e-07,0.2349,0.3849,1.0,2015.0,14.132,30.88,LITERATURE,2.6,,,,,18.0,R,AQ,"ICRF J162848.4-004139 S/X; PMN J1628-0041;; z from milliquas (http://quasars.org/milliquas.htm)
",J1628-0041,2,-155,4,,6.4,7.447183098591549,8.453433391465719
6753,J1630-1157,1627-118,-11:57:14.9799088,16:30:34.71159201,-11.954161085777775,247.64463163337496,10305.0,3.347e-05,0.0010146,1.3945833333333337e-07,2.8183333333333335e-07,3.1312020178940774e-07,0.0004,1.0146,3.0,2015.0,4.012,24.056,LITERATURE,,a,,,,18.2,R,AL,"PMN J1630-1157;; z from milliquas (http://quasars.org/milliquas.htm)
",J1630-1157,5,-149,5,,4.8,7.447183098591549,8.969979715916175
6758,J1631-2134,,-21:34:12.498,16:31:06.5737,-21.570138333333333,247.77739041666663,,,,,,,,,,,,,,,,,,,,,,,J1631-2134,5,66,5,,2.7,0.0,5.0
6796,J1638-1415,1635-141,-14:15:50.2367746,16:38:45.28496026,-14.26395465961111,249.6886873344166,10354.0,1.172e-05,0.0004603,4.883333333333333e-08,1.2786111111111112e-07,1.363392417466395e-07,-0.4413,0.4671,1.0,2015.0,3.32,21.075,NED (fiducial),0.2575,,0.2575,,,17.0,R,AQ,"ICRF J163845.2-141550 S/X; PKS 1635-14
",J1638-1415,"2,8",134,3,,2.8,4.225352112676056,5.182045973946585
6821,J1643-2316,1640-231,-23:16:07.8588587,16:43:33.39049156,-23.26884968297222,250.88912704816664,10384.0,1.005e-05,0.0003028,4.1875e-08,8.41111111111111e-08,9.249074811516917e-08,-0.313,0.3066,1.0,2015.0,356.588,14.641,,,,,,,17.3,R,AQ,"ICRF J164333.3-231607 S/X; PMN J1643-2316; GALEXASC J164333.39-231608.1
",J1643-2316,"2,5,8",-61,3,,8.9,4.014084507042253,5.011274731011726
6834,J1644-1804,1641-179,-18:04:32.4569494,16:44:35.74672834,-18.075682485944444,251.14894470141667,10393.0,1.279e-05,0.000507,5.3291666666666656e-08,1.4083333333333334e-07,1.4966838165236081e-07,-0.3775,0.5122,1.0,2015.0,1.001,17.652,NED (fiducial),1.007,,1.007,,,18.6,R,AQ,"ICRF J164435.7-180432 S/X; CGRaBS J1644-1804
",J1644-1804,"2,8",116,6,,3.8,4.225352112676056,7.338501241813345
6839,J1645-3318,1642-332,-33:18:17.7685000,16:45:16.73359000,-33.30493569444444,251.31972329166663,10399.0,0.00028667,0.0025,1.1944583333333332e-06,6.944444444444445e-07,1.216066275791559e-06,-0.003,3.5938,36.0,2012.0,348.925,7.973,,,,,,,20.1,G,V ,"AT20G J164516-331816; NVSS J164516-331818
",J1645-3318,2,31,4,,38.9,21.285211267605632,21.65779810383793
6859,J1649-2620,1645-262,-26:20:08.6138019,16:49:04.31531451,-26.33572605608333,252.2679804771249,10422.0,1.328e-05,0.0004517,5.5333333333333326e-08,1.254722222222222e-07,1.3491654827018233e-07,-0.0826,0.452,1.0,2015.0,354.929,11.749,,,,,,,19.3,R,AQ,"ICRF J164904.3-262008 S/X; CGRaBS J1649-2620
",J1649-2620,"2,8",10,3,,8.6,21.285211267605632,21.495586028452585
6862,J1650-2943,1647-296,-29:43:46.9547609,16:50:39.54412547,-29.72970965580556,252.66476718945827,10433.0,8.96e-06,9.67e-05,3.733333333333333e-08,2.6861111111111112e-08,4.21014396632933e-08,-0.4457,0.1302,1.0,2015.0,352.456,9.356,,,,,,,17.6,R,AQ,"ICRF J165039.5-294346 S/X DEF; PKS 1647-296
",J1650-2943,"2,8",10,3,,12.4,21.285211267605632,21.495586028452585
6877,J1654-0738,,-07:38:21.012,16:54:51.8715,-7.639169999999999,253.71613125,,,,,,,,,,,,,,,,,,,,,,,J1654-0738,8,-68,5,,0.7,4.014084507042253,6.411932191600021
6882,J1655-1831,1652-184,-18:31:31.0375942,16:55:03.20662391,-18.52528822061111,253.7633609329584,10452.0,3.666e-05,0.0003953,1.5275e-07,1.0980555555555557e-07,1.817538075611889e-07,0.1252,0.5267,1.0,2015.0,2.177,15.395,LITERATURE,,a,,,,18.2,R,AQ,"ICRF J165503.2-183131 S/X; NVSS J165503-183127; AT20G J165503-183129;; z from milliquas (http://quasars.org/milliquas.htm)
",J1655-1831,8,-176,5,,1.7,7.447183098591549,8.969979715916175
6888,J1656-1504,,-15:04:36.900,16:56:54.7831,-15.076916666666666,254.2282629166667,,,,,,,,,,,,,,,,,,,,,,,J1656-1504,5,1,5,,8.2,21.285211267605632,21.86458823546892
6900,J1658-0739,1656-075,-07:39:17.6944850,16:58:44.06196578,-7.654915134722223,254.68359152408323,10471.0,2.44e-06,4.35e-05,1.0166666666666663e-08,1.2083333333333334e-08,1.573321400068856e-08,-0.0454,0.0436,1.0,2015.0,12.128,20.839,NED (fiducial),3.742,,3.742,,,18.8,R,AQ,"ICRF J165844.0-073917 S/X; CGRaBS J1658-0739
",J1658-0739,"2,5,8",20,3,,6.9,21.285211267605632,21.495586028452585
6913,J1700-2610,1657-261,-26:10:51.7253944,17:00:53.15406418,-26.18103483177778,255.22147526741665,10488.0,2.36e-06,3.21e-05,9.833333333333332e-09,8.916666666666667e-09,1.2545052502665304e-08,-0.1774,0.0347,1.0,2015.0,356.702,9.748,NED (fiducial),0.637,,0.0,,,16.5,B,AQ,"ICRF J170053.1-261051 S/X DEF; PKS 1657-261;; 2013AJ....146...10T note: IVS B1657-261 is located in a very crowded star field in the Galactic bulge at a latitude of b=9.7. Identification of the optical counterpart may not be feasible.
",J1700-2610,"2,8,15,43",4,15,,0.9,21.285211267605632,26.03958944965542
6925,J1703-2110,,-21:10:49.672,17:03:27.5299,-21.180464444444446,255.86470791666665,,,,,,,,,,,,,,,,,,,,,,,J1703-2110,8,-32,5,,1.1,21.285211267605632,21.86458823546892
6930,J1704-1316,1701-132,-13:16:34.2365416,17:04:05.08684023,-13.276176817111113,256.02119516762497,10508.0,7.68e-06,0.0002444,3.1999999999999995e-08,6.788888888888888e-08,7.469202560381027e-08,-0.2128,0.2458,1.0,2015.0,7.944,16.64,NED (fiducial),2.4916,,2.4916,,,18.7,R,AQ,"ICRF J170405.0-131634 S/X; PMN J1704-1316
",J1704-1316,"2,8",-110,3,,4.9,7.447183098591549,8.028731911326197
6933,J1705-2445,1701-246,-24:45:09.7555819,17:05:01.28218793,-24.75270988386111,256.2553424497083,10513.0,3.426e-05,0.0011576,1.4275e-07,3.215555555555556e-07,3.46703198368076e-07,-0.5782,1.1921,1.0,2015.0,358.431,9.847,NED (fiducial),0.0363,,0.0363,,,11.8,J,G ,"ICRF J170501.2-244509 S/X; 2MASX J17050125-2445099
",J1705-2445,"2,8",117,5,,2.8,4.225352112676056,6.546266147667387
6939,J1706-1931,,-19:31:51.808,17:06:58.6928,-19.53105777777777,256.74455333333333,,,,,,,,,,,,,,,,,,,,,,,J1706-1931,5,-51,5,,3.0,4.014084507042253,6.411932191600021
6985,J1715-1206,1712-120,-12:06:21.9344000,17:15:41.35235000,-12.106092888888888,258.9223014583333,10576.0,,,,,,,,8.0,2000.0,10.576,14.918,NED (fiducial),0.0579,,0.0579,,,15.1,R,G ,"PKS 1712-12
",J1715-1206,8,53,5,,18.4,0.0,5.0
6993,J1716-0613,,-06:13:56.256,17:16:27.0745,-6.232293333333334,259.1128104166666,,,,,,,,,,,,,,,,,,,,,,,J1716-0613,8,-19,5,,2.9,21.285211267605632,21.86458823546892
6994,J1716-1642,1713-166,-16:42:42.0936948,17:16:07.51723933,-16.711692693,259.03132183054163,10577.0,2.405e-05,0.0008939,1.0020833333333332e-07,2.483055555555556e-07,2.6620861296759013e-07,-0.2823,0.9,3.0,2015.0,6.666,12.313,LITERATURE,,,,,,18.2,R,AL,"AT20G J171607-164241; WISEA J171607.51-164241.9;; z from milliquas (http://quasars.org/milliquas.htm)
",J1716-1642,"5,8",-136,4,,30.8,7.447183098591549,8.453433391465719
7012,J1719-1420,1716-142,-14:20:19.0105031,17:19:02.01995149,-14.33861402863889,259.75841646454165,10602.0,5.49e-06,0.0001897,2.2875e-08,5.269444444444445e-08,5.7165351598560185e-08,-0.2387,0.1908,1.0,2015.0,9.095,13.026,NED (fiducial),0.64,,0.64,,,18.3,R,AQ,"ICRF J171902.0-142019 S/X; CGRaBS J1719-1420
",J1719-1420,"2,8",-173,3,,2.9,7.447183098591549,8.028731911326197
7016,J1720-0058,,-00:58:46.592,17:20:28.1645,-0.9796088888888888,260.1173520833333,,,,,,,,,,,,,,,,,,,,,,,J1720-0058,8,-110,5,,1.5,7.447183098591549,8.969979715916175
7018,J1720-2258,1717-229,-22:58:24.8384079,17:20:43.55699121,-22.973566224416665,260.18148746337494,10615.0,1.666e-05,0.0006469,6.941666666666665e-08,1.7969444444444442e-07,1.907215106360345e-07,-0.1013,0.6474,1.0,2015.0,1.992,7.929,,,,,,,18.2,G,V ,"ICRF J172043.5-225824 S/X; NVSS J172043-225824
",J1720-2258,"2,8",-1,3,,6.2,21.285211267605632,21.495586028452585
7032,J1722-0503,1719-050,-05:03:25.0057848,17:22:03.53849031,-5.056946051333333,260.514743709625,10626.0,6.56e-06,0.0002086,2.7333333333333333e-08,5.794444444444444e-08,6.402237839619938e-08,-0.2913,0.211,1.0,2015.0,17.685,17.268,NED (fiducial),0.261,,0.261,,,18.5,R,AL,"ICRF J172203.5-050325 S/X; AT20G J172203-050323
",J1722-0503,"2,8",61,3,,2.0,0.0,3.0
7047,J1724-1443,1721-146,-14:43:59.7607994,17:24:46.96654538,-14.733266888722222,261.1956939390833,10649.0,5.42e-06,0.000184,2.258333333333333e-08,5.111111111111112e-08,5.5582067095822944e-08,-0.253,0.1853,1.0,2015.0,9.522,11.641,NED (fiducial),0.9,,0.899,,,17.8,R,AL,"ICRF J172446.9-144359 S/X; CGRaBS J1724-1443
",J1724-1443,"2,8",178,3,,3.2,4.225352112676056,5.182045973946585
7074,J1728-0350,1726-038,-03:50:50.4351755,17:28:50.23512095,-3.847343104305556,262.2093130039583,10680.0,7.91e-06,0.0002362,3.295833333333333e-08,6.56111111111111e-08,7.339059290259778e-08,0.0269,0.2362,1.0,2015.0,19.663,16.413,NED (fiducial),0.6617,,0.6617,,,17.3,R,AL,"ICRF J172850.2-035050 S/X; 4C -03.64
",J1728-0350,"2,8",-127,2,,4.8,7.447183098591549,7.7110658215286705
7090,J1733-1304,1730-130,-13:04:49.5482119,17:33:02.70578907,-13.080430058861111,263.261274121125,10695.0,2.13e-06,3.37e-05,8.875e-09,9.361111111111113e-09,1.2742120762921478e-08,-0.0131,0.0337,1.0,2015.0,12.032,10.811,NED (fiducial),0.902,,0.9,,,18.8,R,AQ,"ICRF J173302.7-130449 S/X DEF; PKS 1730-13
",J1733-1304,"2,5,8,15,24,43",6,5,,1.4,21.285211267605632,21.86458823546892
7101,J1735-0720,,-07:20:52.786,17:35:43.7204,-7.347996111111111,263.93216833333327,,,,,,,,,,,,,,,,,,,,,,,J1735-0720,8,-34,5,,12.3,21.285211267605632,21.86458823546892
7143,J1743-0350,1741-038,-03:50:04.6167326,17:43:58.85613537,-3.834615759055556,265.99523389737493,10762.0,2.02e-06,3.05e-05,8.416666666666666e-09,8.472222222222221e-09,1.192903995860642e-08,0.0543,0.0312,1.0,2015.0,21.591,13.127,NED (fiducial),1.054,,1.05,,,18.0,R,AQ,"ICRF J174358.8-035004 S/X DEF; PKS 1741-03
",J1743-0350,"1.4,2,5,8,15,24,43",-169,5,,0.6,7.447183098591549,8.969979715916175
