Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
3847,J0933+6106,0929+613,+61:06:45.4650500,09:33:10.43174100,61.11262918055556,143.2934655875,6215.0,6.4e-05,0.00046,2.666666666666666e-07,1.277777777777778e-07,1.814462518509896e-07,-0.03,0.469,23.0,2006.31,152.952,42.695,NED (fiducial),1.9132,,1.913,,1.9132,19.7,R,AQ,"87GB 092922.6+611953; SDSS J093310.43+610645.4; GALEXASC J093310.48+610645.9
",J0933+6106,5,-146,5,,1.1,7.447183098591549,8.969979715916175
3851,J0934+3926,0930+396,+39:26:32.1332266,09:34:06.67011639,39.44225922961111,143.527792151625,6226.0,8.62e-06,0.0001444,3.591666666666666e-08,4.011111111111112e-08,4.876733600691224e-08,-0.0961,0.145,1.0,2015.0,183.098,47.527,NED (fiducial),0.2356,,-0.0011,,,19.3,R,AL,"ICRF J093406.6+392632 S/X; NVSS J093406+392632
",J0934+3926,"2,5,8",27,3,,1.9,21.285211267605632,21.495586028452585
3852,J0934+4908,0930+493,+49:08:21.7295534,09:34:15.76217053,49.13936932038889,143.56567571054163,6228.0,1.612e-05,0.0001801,6.716666666666668e-08,5.0027777777777775e-08,6.658577869114818e-08,0.1886,0.1878,1.0,2015.0,168.955,46.435,NED (fiducial),2.5857,,2.5834,,2.5818,19.1,R,AQ,"ICRF J093415.7+490821 S/X; NVSS J093415+490821
",J0934+4908,"2,5,8",42,41,,2.4,0.0,41.0
3856,J0935+0204,0932+022,+02:04:15.5639500,09:35:18.19461700,2.0709899861111114,143.82581090416667,6241.0,4.533e-05,0.00136,1.888750000000001e-07,3.777777777777778e-07,4.223070297611041e-07,0.173,1.3667,39.0,2015.0,232.39,36.84,NED (fiducial),0.6499,,0.6499,,0.6499,17.3,R,AQ,"4C +02.27
",J0935+0204,"5,8",60,4,,5.8,0.0,4.0
3858,J0935+0915,0932+094,+09:15:07.8340526,09:35:13.64139780,9.252176125722222,143.80683915749998,6238.0,7.48e-06,0.0002069,3.1166666666666674e-08,5.747222222222222e-08,6.51867128702243e-08,-0.023,0.2069,1.0,2015.0,224.446,40.466,NED (fiducial),1.4807,,1.4807,,1.4807,19.8,R,AQ,"ICRF J093513.6+091507 S/X; 87GB 093233.5+092850
",J0935+0915,"2,8",55,3,,1.3,0.0,3.0
3859,J0935+1929,0932+197,+19:29:35.0697239,09:35:29.21935538,19.49307492330556,143.8717473140833,6245.0,9.7e-06,0.0002594,4.041666666666668e-08,7.205555555555556e-08,8.150838884474525e-08,-0.3818,0.2661,1.0,2015.0,211.731,44.645,NED (fiducial),1.1011,,1.1024,,1.1017,17.5,R,AQ,"ICRF J093529.2+192935 S/X; NVSS J093529+192934; SDSS J093529.22+192935.0
",J0935+1929,"2,5,8",160,3,,2.0,4.225352112676056,5.182045973946585
3860,J0935+2405,0932+243,+24:05:12.3219821,09:35:23.27349202,24.08675610613889,143.84697288341667,6242.0,1.77e-05,0.0004916,7.375e-08,1.3655555555555557e-07,1.522515810467898e-07,0.1282,0.4929,1.0,2015.0,205.476,45.973,NED (fiducial),2.7471,,2.751,,2.7517,20.0,R,AQ,"ICRF J093523.2+240512 S/X; 87GB 093232.5+241814; SDSS J093523.26+240512.3
",J0935+2405,"2,5,8",13,3,,3.5,21.285211267605632,21.495586028452585
3861,J0935+3633,0932+367,+36:33:17.5660319,09:35:31.83995373,36.55487945330555,143.882666473875,6246.0,1.005e-05,0.0001662,4.1875e-08,4.616666666666668e-08,5.7121374761428614e-08,-0.281,0.1725,1.0,2015.0,187.387,47.802,NED (fiducial),2.8547,,2.8546,,2.8548,18.1,R,AQ,"ICRF J093531.8+363317 S/X; JVAS J0935+3633;; 2011AJ....142...89P comment: Double source (core-jet)
",J0935+3633,"2,5,8",129,3,,5.0,4.225352112676056,5.182045973946585
3862,J0935-0241,0932-024,-02:41:04.8311700,09:35:17.86714500,-2.684675325,143.8244464375,6240.0,3.8e-05,0.00141,1.5833333333333333e-07,3.916666666666667e-07,4.223946281775211e-07,-0.621,1.4581,39.0,2015.0,237.215,34.158,NED (fiducial),2.6864,,2.6865,,2.6866,21.6,R,AQ,"AT20G J093517-024107; SDSS J093517.86-024104.8
",J0935-0241,"5,8",-37,4,,3.2,4.014084507042253,5.666822251463041
3868,J0936+2624,0933+266,+26:24:08.1098500,09:36:14.24337100,26.40225273611111,144.05934737916664,6249.0,4.533e-05,0.00141,1.888750000000001e-07,3.916666666666667e-07,4.26641192217993e-07,0.294,1.4236,39.0,2015.0,202.282,46.706,NED (fiducial),0.7486,,0.749,,0.7486,17.8,R,AQ,"NVSS J093613+262412
",J0936+2624,8,-42,5,,0.6,4.014084507042253,6.411932191600021
3872,J0937+4609,,+46:09:07.516,09:37:20.6098,46.15208777777778,144.33587416666666,,,,,,,,,,,,,,,,,,,,,,,J0937+4609,5,-68,5,,5.1,4.014084507042253,6.411932191600021
3873,J0937+5008,0933+503,+50:08:52.0975584,09:37:12.32736501,50.147804877333336,144.30136402087498,6256.0,9.99e-06,0.0001078,4.162499999999999e-08,2.9944444444444443e-08,4.010181275913198e-08,-0.2381,0.1147,1.0,2015.0,167.372,46.679,NED (fiducial),0.2754,,0.2755,,0.2756,18.9,R,A1,"ICRF J093712.3+500852 S/X; SDSS J093712.33+500852.1
",J0937+5008,"8,86",15,5,,0.4,21.285211267605632,21.86458823546892
3884,J0939+0304,0937+033,+03:04:26.4881700,09:39:45.14236900,3.074024491666667,144.93809320416665,6281.0,0.000118,0.0022,4.916666666666666e-07,6.111111111111112e-07,7.83899053580428e-07,-0.186,2.2592,39.0,2015.0,232.085,38.318,NED (fiducial),0.5433,,0.5433,,0.5433,21.3,R,G ,"PKS 0937+033
",J0939+0304,5,94,5,,3.1,0.0,5.0
3886,J0939+2908,0936+293,+29:08:28.3233600,09:39:01.61852100,29.141200933333334,144.75674383749998,6276.0,2.933e-05,0.00072,1.2220833333333332e-07,2.0000000000000002e-07,2.2670094124766265e-07,0.237,0.7278,39.0,2015.0,198.49,47.829,NED (fiducial),1.5555,,1.5554,,1.5559,20.5,R,AQ,"NVSS J093901+290827
",J0939+2908,"5,8",-45,4,,1.5,4.014084507042253,5.666822251463041
3887,J0939+4141,0936+419,+41:41:54.1911136,09:39:49.61580801,41.69838642044444,144.95673253337495,6283.0,1.007e-05,0.0001509,4.195833333333333e-08,4.191666666666668e-08,5.23304938825529e-08,-0.1342,0.1525,1.0,2015.0,179.642,48.487,NED (fiducial),1.2229,,1.2229,,1.2229,18.1,R,AQ,"ICRF J093949.6+414154 S/X; B3 0936+419
",J0939+4141,"2,5,8",144,3,,2.8,4.225352112676056,5.182045973946585
3888,J0939+6415,0935+644,+64:15:05.9199400,09:39:11.78211600,64.25164442777778,144.79909215,6277.0,8e-05,0.00112,3.333333333333333e-07,3.111111111111111e-07,3.4316036612632455e-07,-0.149,1.1234,39.0,2015.0,148.706,41.999,NED (fiducial),2.3458,,2.346,,2.3443,18.7,R,AQ,"SDSS J093911.79+641505.9; 87GB 093516.5+642837
",J0939+6415,8,-126,5,,2.5,7.447183098591549,8.969979715916175
3892,J0940+2547,,+25:47:13.634,09:40:14.5019,25.78712055555556,145.06042458333332,,,,,,,,,,,,,,,,,,,,,,,J0940+2547,8,-107,5,,5.1,4.014084507042253,6.411932191600021
3893,J0940+2603,0937+262,+26:03:29.9461593,09:40:14.72278286,26.058318377583333,145.0613449285833,6288.0,6.81e-06,0.0001552,2.8375e-08,4.311111111111112e-08,5.0083320078004484e-08,-0.1964,0.1568,1.0,2015.0,203.061,47.509,NED (fiducial),0.7263,,0.498,,0.7263,18.9,R,AL,"ICRF J094014.7+260329 S/X; CGRaBS J0940+2603
",J0940+2603,"2,5,8",151,3,,5.1,4.225352112676056,5.182045973946585
3894,J0940+2626,,+26:26:56.583,09:40:13.4734,26.44905083333333,145.05613916666664,,,,,,,,,,,,,,,,,,,,,,,J0940+2626,5,-3,5,,19.1,21.285211267605632,21.86458823546892
3895,J0940+3015,,+30:15:09.932,09:40:18.8461,30.252758888888888,145.07852541666662,,,,,,,,,,,,,,,,,,,,,,,J0940+3015,5,-113,5,,4.0,7.447183098591549,8.969979715916175
3900,J0941+1145,0938+119,+11:45:32.3355720,09:41:13.55869360,11.758982103333333,145.30649455666668,6295.0,1.798e-05,0.0003903,7.491666666666665e-08,1.084166666666667e-07,1.308952983590123e-07,0.0441,0.3906,1.0,2015.0,222.356,42.92,NED (fiducial),3.1939,,3.1939,,3.194,18.8,R,AQ,"ICRF J094113.5+114532 S/X; JVAS J0941+1145
",J0941+1145,"2,8",94,3,,8.3,0.0,3.0
3901,J0941+2722,0938+275,+27:22:17.8669700,09:41:52.42159500,27.37162971388889,145.4684233125,6306.0,4.933e-05,0.00103,2.0554166666666666e-07,2.861111111111112e-07,3.39376959675215e-07,0.246,1.0499,39.0,2015.0,201.258,48.133,NED (fiducial),0.631,,1.307,,,18.8,R,AL,"NVSS J094152+272217
",J0941+2722,8,84,5,,1.0,0.0,5.0
3902,J0941+2728,0938+277,+27:28:38.8156592,09:41:48.11600625,27.47744879422222,145.450483359375,6304.0,9.61e-06,0.0002035,4.0041666666666666e-08,5.6527777777777787e-08,6.676369968337658e-08,-0.0881,0.204,1.0,2015.0,201.098,48.138,NED (fiducial),1.3073,,1.3086,,1.3086,18.6,R,AL,"ICRF J094148.1+272838 S/X; SDSS J094148.11+272838.8
",J0941+2728,"2,5,8",58,3,,1.3,0.0,3.0
3906,J0942+0410,0940+044,+04:10:20.7750800,09:42:48.68025700,4.172437522222222,145.70283440416662,6316.0,2.867e-05,0.00118,1.1945833333333333e-07,3.277777777777778e-07,3.4875925951120584e-07,0.108,1.181,39.0,2015.0,231.419,39.551,NED (fiducial),1.6769,,1.6785,,1.6769,17.9,R,AQ,"SDSS J094248.67+041020.6
",J0942+0410,"5,8",2,4,,3.1,21.285211267605632,21.65779810383793
3909,J0943+1702,0940+172,+17:02:18.9623179,09:43:17.22396602,17.038600643861113,145.82176652508332,6321.0,7.3e-06,0.0001872,3.0416666666666664e-08,5.2e-08,5.957969248453903e-08,-0.2626,0.19,1.0,2015.0,215.905,45.523,NED (fiducial),1.6003,,1.6008,,1.6011,20.6,R,AQ,"ICRF J094317.2+170218 S/X; NVSS J094317+170219
",J0943+1702,"2,5,8,15",-6,3,,10.8,21.285211267605632,21.495586028452585
3911,J0943+3614,0940+364,+36:14:52.0723746,09:43:19.15347161,36.247797881833336,145.82980613170832,6322.0,6.81e-06,0.0001253,2.8375e-08,3.4805555555555564e-08,4.1654312502664493e-08,-0.1527,0.1264,1.0,2015.0,187.899,49.362,NED (fiducial),0.0223,,0.0223,,0.0223, 8.6,R,AQ,"ICRF J094319.1+361452 S/X; NGC 2965
",J0943+3614,"2,8",22,3,,2.6,21.285211267605632,21.495586028452585
3912,J0943+6150,0939+620,+61:50:33.3513547,09:43:14.50290813,61.84259759852778,145.810428783875,6320.0,2.328e-05,0.0001408,9.7e-08,3.911111111111111e-08,6.020734855854285e-08,0.0766,0.166,1.0,2015.0,151.36,43.487,NED (fiducial),0.753,,0.753,,0.7533,20.5,R,AQ,"ICRF J094314.5+615033 S/X; JVAS J0943+6150
",J0943+6150,"2,5,8",89,3,,1.5,0.0,3.0
3915,J0944+2515,0941+254,+25:15:22.4714000,09:44:01.41770600,25.25624205555556,146.0059071083333,6329.0,3.6e-05,0.00086,1.5e-07,2.388888888888889e-07,2.747214764056148e-07,0.266,0.8737,39.0,2015.0,204.509,48.16,LITERATURE,0.821,,,,,21.8,r,G ,"NVSS J094401+251522;; near to or the same as SN candidate CRTS CSS110327 J094401+251523 with magnitude 18.7, see 2011ATel.3262....1D and SIMBAD; z from milliquas (http://quasars.org/milliquas.htm)
",J0944+2515,5,-158,5,,1.3,7.447183098591549,8.969979715916175
3916,J0944+2554,0941+261,+25:54:43.2769500,09:44:42.31738000,25.912021375,146.17632241666664,6337.0,2.2e-05,0.00064,9.166666666666665e-08,1.777777777777778e-07,1.959671289285578e-07,-0.203,0.6436,39.0,2015.0,203.6,48.455,NED (fiducial),2.9044,,2.9068,,2.9097,16.7,R,AQ,"NVSS J094442+255443
",J0944+2554,"5,8",6,4,,6.7,21.285211267605632,21.65779810383793
3917,J0944+3347,,+33:47:57.324,09:44:20.2101,33.799256666666665,146.08420874999996,,,,,,,,,,,,,,,,,,,,,,,J0944+3347,5,-82,5,,1.9,4.014084507042253,6.411932191600021
3918,J0944+4638,0941+468,+46:38:49.1372800,09:44:37.43959500,46.64698257777778,146.15599831249995,6335.0,4.333e-05,0.00045,1.8054166666666666e-07,1.25e-07,1.7602898137253094e-07,-0.031,0.4552,23.0,2006.31,172.053,48.638,NED (fiducial),1.5772,,1.577,,1.5774,19.7,R,AQ,"NVSS J094437+463848
",J0944+4638,5,-36,5,,2.5,0.0,5.0
3919,J0944+5007,0940+503,+50:07:37.1970000,09:44:18.23324900,50.12699916666666,146.0759718708333,6332.0,5.667e-05,0.00087,2.361250000000001e-07,2.4166666666666665e-07,2.851626705308453e-07,-0.552,0.9356,39.0,2015.0,166.988,47.787,NED (fiducial),1.2888,,1.288,,1.2912,19.8,R,AQ,"87GB 094059.5+502144
",J0944+5007,"5,8",-7,4,,2.4,21.285211267605632,21.65779810383793
3920,J0944+5202,0941+522,+52:02:34.2171415,09:44:52.15527239,52.04283809486111,146.21731363495832,6338.0,8.63e-06,9.76e-05,3.595833333333333e-08,2.711111111111111e-08,3.4988178808928256e-08,-0.0807,0.0982,1.0,2015.0,164.225,47.337,NED (fiducial),0.563,,0.563,,0.563,17.8,R,AL,"ICRF J094452.1+520234 S/X; 87GB 094129.0+521611
",J0944+5202,"2,5,8,15",159,2,,2.4,4.225352112676056,4.674783468364712
3921,J0944+6135,0940+618,+61:35:50.1938329,09:44:20.44166475,61.59727606469445,146.08517360312496,6333.0,2.388e-05,0.0001891,9.949999999999998e-08,5.252777777777778e-08,7.070487884253878e-08,-0.1253,0.194,3.0,2015.0,151.585,43.712,NED (fiducial),0.7912,,0.7912,,0.7912,18.5,R,AQ,"FIRST J094420.3+613550; WISE J094420.44+613550.1
",J0944+6135,"5,8",-96,4,,1.4,4.014084507042253,5.666822251463041
3924,J0945+3534,0942+358,+35:34:55.0887210,09:45:38.12071783,35.58196908916667,146.40883632429163,6343.0,6.58e-06,0.0001156,2.7416666666666664e-08,3.211111111111111e-08,3.909352220474334e-08,-0.1201,0.1164,1.0,2015.0,188.939,49.819,NED (fiducial),1.1274,,1.1274,,1.1274,18.4,R,AQ,"ICRF J094538.1+353455 S/X; 87GB 094237.8+354839
",J0945+3534,"5,8",-12,4,,2.5,21.285211267605632,21.65779810383793
3925,J0945+4636,0942+468,+46:36:50.5968305,09:45:42.09270240,46.61405467513889,146.42538625999998,6344.0,1.577e-05,0.0001704,6.570833333333332e-08,4.7333333333333334e-08,6.54039180148507e-08,0.1548,0.1795,1.0,2015.0,172.046,48.826,NED (fiducial),0.6386,,0.6386,,0.6386,20.6,R,AQ,"ICRF J094542.0+463650 S/X; B3 0942+468
",J0945+4636,"2,5,8",34,3,,1.3,21.285211267605632,21.495586028452585
3926,J0945+5757,0942+581,+57:57:47.6953829,09:45:42.23586193,57.96324871747223,146.42598275804164,6345.0,4.114e-05,0.0004268,1.7141666666666666e-07,1.1855555555555567e-07,1.4941125998937326e-07,0.1744,0.4352,3.0,2015.0,156.115,45.391,NED (fiducial),0.2289,,0.2289,,0.2289,15.4,R,AL,"87GB 094208.8+581127; SDSS J094542.23+575747.6
",J0945+5757,"2,8",42,3,,13.9,0.0,3.0
3927,J0945+5821,0941+585,+58:21:32.1521400,09:45:22.20926300,58.35893115,146.34253859583333,6340.0,4.733e-05,0.00086,1.972083333333333e-07,2.388888888888889e-07,2.603282314860668e-07,-0.248,0.866,39.0,2015.0,155.624,45.193,NED (fiducial),3.1845,,3.1848,,3.1847,19.1,R,AQ,"87GB 094149.0+583534; SDSS J094522.20+582132.1
",J0945+5821,8,-29,5,,1.9,21.285211267605632,21.86458823546892
3928,J0945+6012,0942+604,+60:12:32.9033700,09:45:56.05172100,60.209139825,146.48354883749997,6348.0,0.000148,0.00257,6.166666666666666e-07,7.138888888888889e-07,7.768572713664246e-07,-0.083,2.572,39.0,2015.0,153.208,44.491,NED (fiducial),2.5202,,2.5202,,2.5225,19.1,R,AQ,"SDSS J094556.05+601232.8; 87GB 094218.0+602614
",J0945+6012,8,1,5,,5.9,21.285211267605632,21.86458823546892
3929,J0945-0153,0943-016,-01:53:03.9554956,09:45:44.03731974,-1.8844320821111111,146.43348883225,6346.0,5.39e-06,0.000167,2.245833333333333e-08,4.638888888888889e-08,5.153406979542254e-08,-0.1392,0.1675,1.0,2015.0,238.305,36.736,NED (fiducial),2.2749,,2.2748,,2.2749,19.2,R,AQ,"ICRF J094544.0-015303 S/X; AT20G J094544-015304
",J0945-0153,"2,8",13,3,,2.6,21.285211267605632,21.495586028452585
3931,J0946+0104,,+01:04:52.092,09:46:20.2170,1.0811366666666666,146.5842375,,,,,,,,,,,,,,,,,,,,,,,J0946+0104,8,-27,5,,53.4,21.285211267605632,21.86458823546892
3932,J0946+1017,0943+105,+10:17:06.1344498,09:46:35.06995887,10.285037347166666,146.646124828625,6353.0,3.3e-06,6.48e-05,1.375e-08,1.8000000000000002e-08,2.2517448511528745e-08,-0.0048,0.0648,1.0,2015.0,224.976,43.422,NED (fiducial),1.0041,,1.004,,1.0039,18.9,R,AQ,"ICRF J094635.0+101706 S/X DEF; SDSS J094635.06+101706.1;; A1 in 2019MNRAS.487L..40Y
",J0946+1017,"2,8",-165,5,,3.1,7.447183098591549,8.969979715916175
3933,J0946+4317,0943+435,+43:17:52.2031700,09:46:48.56029600,43.29783421388889,146.70233456666665,6356.0,0.00012933,0.00211,5.38875e-07,5.861111111111111e-07,7.052242216768525e-07,-0.081,2.1156,39.0,2015.0,176.997,49.586,NED (fiducial),1.4843,,1.4843,,1.4843,19.7,R,AQ,"NVSS J094648+431752
",J0946+4317,5,-36,5,,5.1,0.0,5.0
3937,J0947+1113,0945+114,+11:13:54.0032900,09:47:45.85959000,11.231667580555555,146.94108162499998,6365.0,0.00135133,0.00894,5.630541666666666e-06,2.483333333333333e-06,6.055344678192358e-06,0.278,20.071,22.0,2006.55,223.997,44.115,NED (fiducial),1.774,,1.774,,1.774,17.7,R,AQ,"JVAS J0947+1113
",J0947+1113,8,-85,5,,1.8,4.014084507042253,6.411932191600021
3941,J0948+0022,0946+006,+00:22:25.5596984,09:48:57.32005819,0.3737665828888888,147.23883357579166,6380.0,5.08e-06,0.0001559,2.1166666666666664e-08,4.3305555555555554e-08,4.820145074557837e-08,-0.1301,0.1563,1.0,2015.0,236.59,38.713,NED (fiducial),0.5838,,0.5838,,0.5838,18.2,R,A1,"ICRF J094857.3+002225 S/X; SDSS J094857.31+002225.4
",J0948+0022,"2,8,15",16,3,,1.3,21.285211267605632,21.495586028452585
3942,J0948+1608,0945+163,+16:08:53.2914109,09:48:42.84966550,16.14813650302778,147.17854027291665,6376.0,6.515e-05,0.0012439,2.714583333333333e-07,3.4552777777777777e-07,4.328730225932023e-07,-0.0325,1.2448,3.0,2015.0,217.796,46.392,NED (fiducial),1.7232,,1.7232,,,18.3,R,AQ,"SDSS J094842.85+160853.3; 87GB 094600.2+162300
",J0948+1608,"5,8",68,4,,3.4,0.0,4.0
3943,J0948+4039,0945+408,+40:39:44.5869471,09:48:55.33815103,40.66238526308333,147.23057562929165,6379.0,3.54e-06,4.57e-05,1.4749999999999996e-08,1.2694444444444445e-08,1.692152538466857e-08,-0.1406,0.0469,1.0,2015.0,180.992,50.284,NED (fiducial),1.2502,,1.2503,,1.2502,17.9,R,AQ,"ICRF J094855.3+403944 S/X; JVAS J0948+4039
",J0948+4039,"1.4,2,5,8,15,24,43",116,3,,2.7,4.225352112676056,5.182045973946585
3948,J0949+1752,0946+181,+17:52:49.4092901,09:49:39.76266727,17.880391469472222,147.41567778029165,6387.0,8.64e-06,0.0002504,3.6e-08,6.955555555555556e-08,7.753582390824273e-08,-0.5851,0.2623,1.0,2015.0,215.567,47.245,NED (fiducial),0.6935,,0.6935,,0.6929,17.5,R,AQ,"ICRF J094939.7+175249 S/X; SDSS J094939.76+175249.3
",J0949+1752,"2,5,8",-28,3,,3.8,21.285211267605632,21.495586028452585
3949,J0949+6039,0945+608,+60:39:22.9027700,09:49:20.22690300,60.65636188055555,147.3342787625,6384.0,4.2e-05,0.00068,1.7499999999999997e-07,1.888888888888889e-07,2.074451025678792e-07,-0.144,0.6818,39.0,2015.0,152.384,44.671,NED (fiducial),2.4722,,2.472,,2.4719,19.8,R,AQ,"87GB 094540.9+605318
",J0949+6039,8,129,5,,5.6,4.225352112676056,6.546266147667387
3950,J0949-0050,0947-006,-00:50:24.2890043,09:49:42.77877264,-0.8400802789722223,147.428244886,6389.0,6.936e-05,0.0026685,2.89e-07,7.4125e-07,7.955844446155012e-07,-0.7649,2.7916,3.0,2015.0,237.988,38.156,NED (fiducial),0.081,,0.081,,0.081,15.0,R,G ,"NVSS J094942-005024; GALEXMSC J094942.74-005024.3
",J0949-0050,8,176,5,,18.6,4.225352112676056,6.546266147667387
3954,J0950+0615,0947+064,+06:15:03.8165386,09:50:03.46747802,6.251060149611111,147.51444782508332,6397.0,8.48e-06,0.0002582,3.5333333333333325e-08,7.172222222222221e-08,7.986062888328903e-08,-0.1115,0.2587,1.0,2015.0,230.337,42.179,NED (fiducial),0.8329,,0.8304,,,18.9,R,AL,"ICRF J095003.4+061503 S/X; NVSS J095003+061503
",J0950+0615,8,-163,5,,1.4,7.447183098591549,8.969979715916175
3956,J0950+1420,,+14:20:00.613,09:50:10.7920,14.333503611111112,147.54496666666665,,,,,,,,,,,,,,,,,,,,,,,J0950+1420,8,166,5,,13.4,4.225352112676056,6.546266147667387
3957,J0950+1804,0947+183,+18:04:18.7338900,09:50:00.30321400,18.071870525,147.50126339166667,6395.0,3e-05,0.00095,1.25e-07,2.638888888888889e-07,2.89411041059708e-07,0.058,0.9504,39.0,2015.0,215.346,47.389,NED (fiducial),0.1544,,0.1544,,0.1544,17.0,R,AS,"87GB 094715.7+181847
",J0950+1804,"5,8",109,4,,3.0,4.225352112676056,5.818384696468256
3960,J0951+3451,,+34:51:31.913,09:51:11.5200,34.85886472222222,147.79799999999997,,,,,,,,,,,,,,,,,,,,,,,J0951+3451,8,46,5,,2.4,0.0,5.0
3964,J0952+2352,0949+241,+23:52:45.2457700,09:52:06.39023200,23.87923493611111,148.02662596666667,6413.0,0.00013667,0.00322,5.694583333333333e-07,8.944444444444445e-07,1.0349748841132877e-06,-0.351,3.3122,28.0,2010.76,207.211,49.615,NED (fiducial),0.9696,,0.9696,,0.9704,17.1,R,AQ,"FIRST J095206.3+235245; NVSS J095206+235242
",J0952+2352,8,-135,5,,1.5,7.447183098591549,8.969979715916175
3967,J0952+3512,0949+354,+35:12:52.4030492,09:52:32.02616886,35.21455640255556,148.13344237024998,6419.0,3.31e-06,5.32e-05,1.3791666666666664e-08,1.4777777777777777e-08,1.85834699570426e-08,-0.0304,0.0532,1.0,2015.0,189.555,51.219,NED (fiducial),1.8791,,1.8791,,1.8791,19.4,R,AQ,"ICRF J095232.0+351252 S/X; SDSS J095232.02+351252.5; GALEXASC J095232.01+351252.3
",J0952+3512,"2,5,8",163,3,,6.8,4.225352112676056,5.182045973946585
3969,J0952+5048,0949+510,+50:48:50.6505416,09:52:27.30825485,50.814069594888885,148.1137843952083,6416.0,2.038e-05,0.000228,8.491666666666666e-08,6.333333333333333e-08,8.300497827133138e-08,0.1831,0.2357,1.0,2015.0,165.444,48.835,NED (fiducial),1.0912,,1.091,,1.0915,17.8,R,AQ,"ICRF J095227.3+504850 S/X; NVSS J095227+504850;; 1996ESOSR..17....1V give z=1.546
",J0952+5048,"5,8",63,4,,1.0,0.0,4.0
3976,J0953+1720,0951+175,+17:20:56.6552495,09:53:59.23136627,17.34907090263889,148.49679735945833,6432.0,1.096e-05,0.0003096,4.5666666666666665e-08,8.6e-08,9.641581475381661e-08,-0.2077,0.3119,1.0,2015.0,216.856,48.013,NED (fiducial),0.7123,,0.7126,,0.7126,18.5,R,AQ,"ICRF J095359.2+172056 S/X; JVAS J0953+1720
",J0953+1720,2,-162,4,,5.6,7.447183098591549,8.453433391465719
3977,J0953+3225,0950+326,+32:25:51.5207149,09:53:27.95659708,32.430977976361106,148.36648582116663,6430.0,5.6e-06,0.0001164,2.333333333333333e-08,3.233333333333333e-08,3.7859039023828695e-08,-0.286,0.119,1.0,2015.0,194.013,51.296,NED (fiducial),1.5748,,1.5762,,1.5764,16.7,R,AQ,"ICRF J095327.9+322551 S/X; JVAS J0953+3225
",J0953+3225,"2,5,8",1,3,,2.6,21.285211267605632,21.495586028452585
3981,J0954+1743,0952+179,+17:43:31.2221518,09:54:56.82361677,17.72533948661111,148.736765069875,6444.0,2.87e-06,5.93e-05,1.1958333333333333e-08,1.6472222222222222e-08,2.0026998261134852e-08,-0.0407,0.0593,1.0,2015.0,216.455,48.364,NED (fiducial),1.4736,,1.4736,,1.4749,17.2,R,AQ,"ICRF J095456.8+174331 S/X; PKS 0952+179
",J0954+1743,"2,5,8,15",8,3,,3.8,21.285211267605632,21.495586028452585
3982,J0954+2122,0951+216,+21:22:35.9533600,09:54:07.02588200,21.37665371111111,148.52927450833332,6433.0,6.133e-05,0.00129,2.555416666666666e-07,3.583333333333333e-07,4.301493538999401e-07,-0.103,1.2953,39.0,2015.0,211.113,49.379,NED (fiducial),0.2952,,0.2954,,0.2952,17.7,R,A1,"4C +21.26
",J0954+2122,5,82,5,,15.0,0.0,5.0
3984,J0954+3335,0951+338,+33:35:24.2577500,09:54:27.06880500,33.59007159722223,148.6127866875,6437.0,5.333e-05,0.00115,2.222083333333333e-07,3.194444444444444e-07,3.691991358089781e-07,0.47,1.2047,39.0,2015.0,192.175,51.568,NED (fiducial),1.4067,,1.4067,,1.4067,20.4,R,AQ,"NVSS J095427+333523
",J0954+3335,8,-16,5,,10.1,21.285211267605632,21.86458823546892
3989,J0955+3335,0952+338,+33:35:03.9426398,09:55:37.93906425,33.58442851105556,148.90807943437497,6454.0,1.452e-05,0.0003385,6.049999999999999e-08,9.402777777777777e-08,1.0668395795125657e-07,-0.1758,0.3406,1.0,2015.0,192.201,51.814,NED (fiducial),2.5057,,2.51,,2.5024,17.4,R,AQ,"ICRF J095537.9+333503 S/X; FBQS J0955+3335
",J0955+3335,8,-90,5,,6.5,4.014084507042253,6.411932191600021
3990,J0955+4838,0951+488,+48:38:19.0411868,09:55:05.00133606,48.638622551888886,148.77083890025,6446.0,9.64e-06,0.0001303,4.0166666666666656e-08,3.619444444444444e-08,4.488357826512772e-08,0.0241,0.1303,1.0,2015.0,168.448,49.877,NED (fiducial),0.5345,,0.5343,,0.5344,21.6,R,G ,"ICRF J095505.0+483819 S/X; 87GB 095152.0+485237
",J0955+4838,"2,5,8",-96,3,,1.4,4.014084507042253,5.011274731011726
